#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         NSSDC
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     OMNI (1AU IP Data)>Merged 5 minute Interplantary OMNI data
#     DATA_TYPE                       HRO>1minute
#     DESCRIPTOR                      IMF, Plasma, Indices, Energetic Proton Flux
#     DATA_VERSION                    1
#     TITLE                           Near-Earth Heliosphere Data (OMNI)
#     TEXT                            5minute averaged definitive multispacecraft interplanetary parameters data
#                                     Additional information for all parameters are available from OMNI Data Documentation:                  
#                                      https://omniweb.gsfc.nasa.gov/html/HROdocum.html                                                      
#                                     Additional data access options available at  SPDF's OMNIWeb Service: https://omniweb.gsfc.nasa.gov/ow_m
#                                     Recent omni high resolution updates Release Notes: https://omniweb.gsfc.nasa.gov/html/hro_news.html    
#     MODS                            created November 2006;
#                                     conversion to ISTP/IACG CDFs via SKTEditor Feb 2000
#                                     Time tags in CDAWeb version were modified in March 2005 to use the
#                                     CDAWeb convention of having mid-average time tags rather than OMNI's
#                                     original convention of start-of-average time tags.
#     LOGICAL_FILE_ID                 omni_hro_5min_00000000_v01
#     PI_NAME                         J.H. King, N. Papatashvilli
#     PI_AFFILIATION                  AdnetSystems, NASA GSFC
#     GENERATION_DATE                 Ongoing
#     ACKNOWLEDGEMENT                 NSSDC
#     ADID_REF                        NSSD0110
#     RULES_OF_USE                    Public
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#                                     Magnetic Fields (space)
#                                     Electric Fields (space)
#     GENERATED_BY                    King/Papatashvilli
#     TIME_RESOLUTION                 5 minute
#     LOGICAL_SOURCE                  omni_hro_5min
#     LOGICAL_SOURCE_DESCRIPTION      OMNI Combined, Definitive, 5-minute IMF and Plasma, and Energetic Proton Fluxes,                       
#                                      Time-Shifted to the Nose  of the Earth's Bow Shock, plus Magnetic Indices                             
#     LINK_TEXT                       Additional information for all parameters are available from
#                                     Additional data access options available at
#                                     Recent omni high resolution updates
#     LINK_TITLE                      OMNI Data documentation
#                                     SPDF's OMNIWeb Service
#                                     Release Notes
#     HTTP_LINK                       https://omniweb.gsfc.nasa.gov/html/HROdocum.html
#                                     https://omniweb.gsfc.nasa.gov/ow_min.html
#                                     https://omniweb.gsfc.nasa.gov/html/hro_news.html
#     ALT_LOGICAL_SOURCE              Combined_OMNI_1AU-MagneticField-Plasma-HRO_5min_cdf
#     MISSION_GROUP                   OMNI (Combined 1AU IP Data; Magnetic and Solar Indices)
#                                     ACE
#                                     Wind
#                                     IMP (All)
#                                     !___Interplanetary Data near 1 AU
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/OMNI/HighResolutionObservations/Version1/PT5M
#     CDAWEB_PARENTS                  omni_hro_5min_00000000_v01
#                                     omni_hro_5min_20120701_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Epoch Time
#  2. Magnitude of avg. field vector (nT) (last currently-available OMNI B-field data Nov 20, 2023)
#  3. Bx (nT), GSE
#  4. By (nT), GSE
#  5. Bz (nT), GSE
#  6. Flow Speed (km/s), GSE
#  7. Proton density (n/cc) (last currently-available OMNI plasma data Nov 20, 2023)
#  8. Temperature (K)
#  9. Plasma beta
#       NOTES:  Derived parameters are obtained from the following equations. Plasma beta = [(T*4.16/10**5) + 5.34] * Np / B**2 (B in nT)
#
EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,MAG_AVG_B-VECTOR_nT,BX__GSE_nT,BY__GSE_nT,BZ__GSE_nT,FLOW_SPEED__GSE_km/s,PROTON_DENSITY_n/cc,TEMPERATURE_K,PLASMA_BETA_
2012-07-14T00:00:00.000Z,4.02000,-3.65000,1.44000,-0.770000,325.700,3.00000,11312.0,1.08000
2012-07-14T00:05:00.000Z,4.01000,-3.66000,1.42000,-0.850000,325.800,2.94000,11875.0,1.07000
2012-07-14T00:10:00.000Z,4.00000,-3.62000,1.48000,-0.850000,99999.9,999.990,1.00000e+07,999.990
2012-07-14T00:15:00.000Z,9999.99,9999.99,9999.99,9999.99,99999.9,999.990,1.00000e+07,999.990
2012-07-14T00:20:00.000Z,4.04000,-3.62000,1.58000,-0.820000,325.200,3.02000,9378.00,1.06000
2012-07-14T00:25:00.000Z,3.98000,-3.62000,1.47000,-0.680000,324.700,3.01000,9243.00,1.10000
2012-07-14T00:30:00.000Z,3.99000,-3.63000,1.57000,-0.560000,326.600,3.07000,11379.0,1.12000
2012-07-14T00:35:00.000Z,4.17000,-3.47000,1.05000,-1.83000,329.900,3.04000,10587.0,1.02000
2012-07-14T00:40:00.000Z,4.11000,-3.61000,1.39000,-1.35000,326.400,3.08000,13570.0,1.07000
2012-07-14T00:45:00.000Z,4.18000,-3.74000,1.09000,-1.50000,325.100,2.87000,11961.0,0.960000
2012-07-14T00:50:00.000Z,4.11000,-3.74000,0.900000,-1.39000,324.300,3.02000,11036.0,1.04000
2012-07-14T00:55:00.000Z,3.92000,-3.72000,0.730000,-0.660000,321.400,2.93000,11096.0,1.11000
2012-07-14T01:00:00.000Z,4.00000,-3.72000,1.13000,0.860000,325.800,3.05000,10578.0,1.10000
2012-07-14T01:05:00.000Z,4.00000,-3.65000,1.14000,1.14000,327.100,3.09000,9903.00,1.11000
2012-07-14T01:10:00.000Z,3.98000,-3.67000,1.06000,0.820000,326.200,3.07000,11906.0,1.13000
2012-07-14T01:15:00.000Z,3.99000,-3.64000,1.60000,-0.200000,326.600,3.03000,10718.0,1.09000
2012-07-14T01:20:00.000Z,3.98000,-3.65000,1.56000,0.0900000,324.500,2.97000,10945.0,1.09000
2012-07-14T01:25:00.000Z,3.99000,-3.67000,1.50000,0.320000,324.600,2.96000,11713.0,1.09000
2012-07-14T01:30:00.000Z,4.02000,-3.67000,1.62000,0.210000,323.700,2.91000,9651.00,1.02000
2012-07-14T01:35:00.000Z,4.06000,-3.72000,1.61000,0.270000,325.200,3.00000,11109.0,1.05000
2012-07-14T01:40:00.000Z,4.03000,-3.61000,1.75000,0.360000,325.600,3.03000,11219.0,1.09000
2012-07-14T01:45:00.000Z,3.99000,-3.39000,2.08000,0.0900000,326.100,3.30000,12418.0,1.21000
2012-07-14T01:50:00.000Z,4.02000,-3.41000,2.10000,0.200000,324.400,3.19000,10686.0,1.12000
2012-07-14T01:55:00.000Z,4.03000,-3.42000,2.07000,0.410000,326.900,3.29000,11186.0,1.18000
2012-07-14T02:00:00.000Z,4.04000,-3.12000,2.32000,0.990000,329.800,3.36000,14601.0,1.23000
2012-07-14T02:05:00.000Z,4.08000,-3.20000,2.36000,0.810000,327.700,3.12000,11059.0,1.08000
2012-07-14T02:10:00.000Z,3.93000,-3.05000,1.16000,1.99000,326.800,3.58000,12394.0,1.37000
2012-07-14T02:15:00.000Z,3.70000,-2.35000,1.12000,2.58000,331.100,4.31000,16502.0,1.91000
2012-07-14T02:20:00.000Z,3.78000,-2.69000,1.06000,2.36000,329.600,4.53000,15784.0,1.91000
2012-07-14T02:25:00.000Z,3.87000,-2.14000,0.580000,3.08000,333.400,4.25000,11651.0,1.66000
2012-07-14T02:30:00.000Z,3.93000,-1.34000,0.220000,3.57000,339.700,4.56000,13591.0,1.74000
2012-07-14T02:35:00.000Z,3.76000,-0.670000,1.02000,3.50000,346.700,3.76000,12062.0,1.54000
2012-07-14T02:40:00.000Z,4.05000,-2.31000,-0.770000,3.22000,330.900,3.82000,12894.0,1.36000
2012-07-14T02:45:00.000Z,3.80000,-2.65000,0.0600000,2.31000,335.200,3.73000,13242.0,1.51000
2012-07-14T02:50:00.000Z,3.76000,-3.39000,1.24000,0.900000,322.200,4.15000,13324.0,1.72000
2012-07-14T02:55:00.000Z,3.82000,-3.45000,1.02000,1.14000,322.700,3.88000,13627.0,1.57000
2012-07-14T03:00:00.000Z,3.86000,-3.68000,0.610000,0.970000,321.700,3.73000,12833.0,1.47000
2012-07-14T03:05:00.000Z,3.82000,-3.71000,0.610000,0.650000,321.400,3.97000,11538.0,1.58000
2012-07-14T03:10:00.000Z,3.82000,-3.74000,0.470000,0.610000,320.600,3.90000,12476.0,1.56000
2012-07-14T03:15:00.000Z,3.84000,-3.71000,0.610000,0.780000,320.900,3.88000,12289.0,1.54000
2012-07-14T03:20:00.000Z,3.84000,-3.74000,0.150000,0.810000,320.000,4.00000,12021.0,1.58000
2012-07-14T03:25:00.000Z,3.97000,-3.62000,-0.0200000,1.52000,323.600,4.00000,14203.0,1.55000
2012-07-14T03:30:00.000Z,4.02000,-3.36000,-0.0400000,1.95000,326.100,4.02000,14802.0,1.48000
2012-07-14T03:35:00.000Z,4.19000,-3.58000,-0.220000,1.76000,328.000,3.59000,14473.0,1.21000
2012-07-14T03:40:00.000Z,4.33000,-3.97000,-0.980000,1.29000,324.800,3.35000,12420.0,1.05000
2012-07-14T03:45:00.000Z,4.27000,-3.67000,-1.17000,1.55000,325.900,3.50000,13817.0,1.14000
2012-07-14T03:50:00.000Z,4.26000,-3.57000,-1.46000,1.27000,325.000,3.63000,12439.0,1.18000
2012-07-14T03:55:00.000Z,4.24000,-3.47000,-2.36000,0.580000,327.000,3.90000,20239.0,1.34000
2012-07-14T04:00:00.000Z,4.20000,-3.44000,-2.26000,0.310000,327.700,4.15000,16511.0,1.45000
2012-07-14T04:05:00.000Z,4.35000,-3.47000,-2.42000,0.620000,330.000,4.38000,18633.0,1.42000
2012-07-14T04:10:00.000Z,4.40000,-3.59000,-2.45000,0.630000,329.100,3.93000,17075.0,1.22000
2012-07-14T04:15:00.000Z,4.46000,-3.69000,-2.43000,0.510000,328.200,3.95000,16764.0,1.20000
2012-07-14T04:20:00.000Z,4.37000,-3.52000,-2.56000,0.320000,329.800,4.08000,14181.0,1.27000
2012-07-14T04:25:00.000Z,4.39000,-3.71000,-2.34000,0.170000,328.100,4.14000,16733.0,1.30000
2012-07-14T04:30:00.000Z,4.45000,-3.80000,-2.28000,0.170000,326.900,4.12000,15100.0,1.24000
2012-07-14T04:35:00.000Z,4.41000,-3.69000,-2.29000,-0.180000,326.200,4.07000,14003.0,1.24000
2012-07-14T04:40:00.000Z,4.41000,-3.93000,-1.64000,-1.05000,324.500,3.99000,15757.0,1.23000
2012-07-14T04:45:00.000Z,4.41000,-4.05000,-1.14000,-1.20000,322.400,3.56000,11965.0,1.07000
2012-07-14T04:50:00.000Z,4.37000,-3.94000,-1.13000,-1.34000,330.600,3.84000,13831.0,1.19000
2012-07-14T04:55:00.000Z,4.34000,-3.67000,-1.14000,-1.78000,325.800,3.75000,15256.0,1.19000
2012-07-14T05:00:00.000Z,4.31000,-3.77000,-0.720000,-1.51000,99999.9,999.990,1.00000e+07,999.990
2012-07-14T05:05:00.000Z,4.21000,-3.57000,-1.36000,-1.15000,322.100,4.66000,16724.0,1.59000
2012-07-14T05:10:00.000Z,4.26000,-3.81000,-0.910000,-1.24000,322.600,3.93000,14413.0,1.29000
2012-07-14T05:15:00.000Z,4.22000,-3.47000,-0.230000,-0.390000,326.700,4.22000,16062.0,1.42000
2012-07-14T05:20:00.000Z,4.28000,-3.48000,-0.150000,-0.310000,327.000,4.40000,12605.0,1.42000
2012-07-14T05:25:00.000Z,4.42000,-3.86000,-0.960000,-1.36000,324.100,3.98000,14396.0,1.21000
2012-07-14T05:30:00.000Z,4.47000,-4.09000,-0.920000,-0.320000,320.400,4.06000,13023.0,1.20000
2012-07-14T05:35:00.000Z,4.46000,-3.81000,-1.20000,-0.830000,324.200,4.04000,13858.0,1.18000
2012-07-14T05:40:00.000Z,4.50000,-3.95000,-1.29000,0.940000,323.200,3.91000,13374.0,1.13000
2012-07-14T05:45:00.000Z,4.49000,-3.93000,-1.02000,1.62000,322.100,3.93000,13698.0,1.15000
2012-07-14T05:50:00.000Z,4.52000,-4.26000,-0.880000,0.190000,319.500,3.89000,12023.0,1.10000
2012-07-14T05:55:00.000Z,4.21000,-3.55000,-1.14000,-1.92000,323.100,4.49000,16411.0,1.53000
2012-07-14T06:00:00.000Z,9999.99,9999.99,9999.99,9999.99,99999.9,999.990,1.00000e+07,999.990
2012-07-14T06:05:00.000Z,9999.99,9999.99,9999.99,9999.99,99999.9,999.990,1.00000e+07,999.990
2012-07-14T06:10:00.000Z,4.31000,-3.21000,-1.78000,-1.98000,327.000,3.39000,12216.0,1.08000
2012-07-14T06:15:00.000Z,4.34000,-3.21000,-1.72000,-2.04000,326.700,4.05000,14837.0,1.25000
2012-07-14T06:20:00.000Z,4.56000,-4.11000,-0.680000,0.820000,325.100,3.99000,12052.0,1.13000
2012-07-14T06:25:00.000Z,4.74000,-4.54000,-0.780000,0.840000,317.300,4.10000,11977.0,1.06000
2012-07-14T06:30:00.000Z,4.93000,-4.65000,-1.06000,1.15000,317.700,3.84000,11744.0,0.920000
2012-07-14T06:35:00.000Z,5.04000,-4.82000,-0.650000,1.31000,316.600,3.71000,11455.0,0.840000
2012-07-14T06:40:00.000Z,5.00000,-4.88000,-0.750000,0.680000,316.100,3.92000,11230.0,0.910000
2012-07-14T06:45:00.000Z,5.02000,-4.88000,-0.890000,0.310000,314.800,4.02000,12995.0,0.940000
2012-07-14T06:50:00.000Z,5.00000,-4.76000,-1.26000,0.450000,314.400,4.41000,12856.0,1.03000
2012-07-14T06:55:00.000Z,5.13000,-4.58000,-2.09000,-0.860000,318.600,4.10000,12635.0,0.920000
2012-07-14T07:00:00.000Z,5.01000,-4.51000,-2.15000,0.140000,316.000,4.59000,10476.0,1.05000
2012-07-14T07:05:00.000Z,5.02000,-4.48000,-2.13000,-0.590000,317.500,4.55000,12107.0,1.06000
2012-07-14T07:10:00.000Z,5.13000,-4.59000,-2.10000,-0.790000,318.300,4.44000,12926.0,0.990000
2012-07-14T07:15:00.000Z,5.23000,-4.81000,-1.86000,-0.760000,315.900,4.30000,12133.0,0.910000
2012-07-14T07:20:00.000Z,5.22000,-4.93000,-1.38000,-0.960000,315.800,4.24000,12790.0,0.910000
2012-07-14T07:25:00.000Z,5.23000,-5.10000,-0.400000,-1.10000,314.300,3.94000,14348.0,0.860000
2012-07-14T07:30:00.000Z,5.36000,-5.15000,-0.100000,-1.44000,315.100,3.75000,12121.0,0.770000
2012-07-14T07:35:00.000Z,5.33000,-5.02000,0.530000,-1.61000,318.100,3.95000,12615.0,0.810000
2012-07-14T07:40:00.000Z,5.27000,-4.95000,0.690000,-1.58000,317.300,4.13000,14518.0,0.880000
2012-07-14T07:45:00.000Z,5.16000,-4.91000,-0.140000,-1.42000,314.000,4.18000,13300.0,0.930000
2012-07-14T07:50:00.000Z,5.25000,-5.05000,-0.450000,-1.23000,312.600,4.04000,12203.0,0.860000
2012-07-14T07:55:00.000Z,5.19000,-4.86000,0.350000,-1.75000,314.900,4.28000,14377.0,0.940000
2012-07-14T08:00:00.000Z,5.20000,-4.98000,0.220000,-1.31000,313.800,4.25000,13455.0,0.930000
2012-07-14T08:05:00.000Z,5.21000,-5.00000,0.200000,-1.35000,313.800,4.17000,12453.0,0.900000
2012-07-14T08:10:00.000Z,5.24000,-5.04000,-0.200000,-1.37000,312.500,4.28000,14683.0,0.920000
2012-07-14T08:15:00.000Z,5.25000,-4.97000,-0.270000,-1.50000,313.600,4.07000,13040.0,0.860000
2012-07-14T08:20:00.000Z,5.27000,-4.92000,0.180000,-1.75000,313.500,4.12000,14007.0,0.880000
2012-07-14T08:25:00.000Z,5.33000,-4.97000,0.590000,-1.79000,313.700,4.32000,10831.0,0.860000
2012-07-14T08:30:00.000Z,5.33000,-4.91000,0.570000,-1.83000,314.900,4.42000,13055.0,0.920000
2012-07-14T08:35:00.000Z,5.35000,-5.10000,-0.0800000,-1.43000,311.400,4.25000,11072.0,0.860000
2012-07-14T08:40:00.000Z,5.34000,-5.10000,-0.610000,-1.19000,310.000,4.22000,11197.0,0.860000
2012-07-14T08:45:00.000Z,5.33000,-5.12000,-0.110000,-0.420000,310.700,4.39000,14893.0,0.920000
2012-07-14T08:50:00.000Z,5.46000,-5.32000,-0.800000,-0.590000,308.500,3.94000,12090.0,0.770000
2012-07-14T08:55:00.000Z,5.49000,-5.37000,-0.310000,-0.960000,308.500,3.98000,12059.0,0.770000
2012-07-14T09:00:00.000Z,5.43000,-5.25000,-0.200000,-1.08000,309.200,4.16000,12673.0,0.830000
2012-07-14T09:05:00.000Z,5.38000,-4.84000,0.580000,-0.720000,312.000,4.54000,14185.0,0.930000
2012-07-14T09:10:00.000Z,5.42000,-5.11000,0.140000,-0.940000,310.400,4.46000,14023.0,0.900000
2012-07-14T09:15:00.000Z,5.50000,-5.00000,0.670000,-0.670000,309.100,4.47000,15036.0,0.880000
2012-07-14T09:20:00.000Z,5.55000,-5.10000,0.210000,-1.10000,310.000,4.36000,12331.0,0.830000
2012-07-14T09:25:00.000Z,5.35000,-3.99000,1.80000,1.99000,324.200,5.12000,17096.0,1.04000
2012-07-14T09:30:00.000Z,5.30000,-3.71000,2.86000,2.39000,318.100,5.88000,18540.0,1.26000
2012-07-14T09:35:00.000Z,5.29000,-4.29000,2.60000,1.38000,316.500,5.17000,16867.0,1.12000
2012-07-14T09:40:00.000Z,5.12000,-4.23000,2.31000,1.24000,312.800,4.78000,18045.0,1.11000
2012-07-14T09:45:00.000Z,5.25000,-4.82000,1.88000,-0.0600000,310.600,4.84000,16529.0,1.06000
2012-07-14T09:50:00.000Z,5.21000,-4.57000,2.28000,-0.190000,311.800,5.22000,16313.0,1.16000
2012-07-14T09:55:00.000Z,5.09000,-4.35000,2.36000,0.590000,314.200,4.46000,16481.0,1.08000
2012-07-14T10:00:00.000Z,5.33000,-4.54000,2.45000,-1.25000,99999.9,999.990,1.00000e+07,999.990
2012-07-14T10:05:00.000Z,5.33000,-4.43000,2.71000,-1.17000,315.500,5.40000,17035.0,1.15000
2012-07-14T10:10:00.000Z,5.40000,-4.58000,2.52000,-1.15000,99999.9,999.990,1.00000e+07,999.990
2012-07-14T10:15:00.000Z,5.55000,-4.25000,3.16000,-1.22000,319.500,4.99000,17563.0,0.980000
2012-07-14T10:20:00.000Z,5.53000,-3.92000,3.39000,-1.43000,320.500,5.23000,17862.0,1.01000
2012-07-14T10:25:00.000Z,5.52000,-4.06000,3.13000,-1.78000,314.700,5.31000,23503.0,1.09000
2012-07-14T10:30:00.000Z,5.56000,-4.24000,3.14000,-1.48000,321.600,5.70000,23913.0,1.17000
2012-07-14T10:35:00.000Z,5.54000,-3.94000,3.34000,-1.36000,326.500,5.60000,21728.0,1.14000
2012-07-14T10:40:00.000Z,5.52000,-3.37000,3.87000,-0.0200000,99999.9,999.990,1.00000e+07,999.990
2012-07-14T10:45:00.000Z,5.50000,-4.04000,3.32000,-0.670000,311.000,5.86000,30737.0,1.29000
2012-07-14T10:50:00.000Z,5.44000,-3.32000,4.04000,-1.45000,325.700,7.06000,34819.0,1.62000
2012-07-14T10:55:00.000Z,5.43000,-3.08000,3.97000,-2.04000,330.600,6.01000,21179.0,1.28000
2012-07-14T11:00:00.000Z,5.46000,-2.91000,3.48000,-2.96000,330.600,6.01000,21179.0,1.26000
2012-07-14T11:05:00.000Z,5.48000,-2.91000,2.88000,-3.63000,331.100,5.49000,17096.0,1.10000
2012-07-14T11:10:00.000Z,5.52000,-3.21000,2.33000,-3.79000,327.000,5.49000,19886.0,1.10000
2012-07-14T11:15:00.000Z,5.60000,-3.62000,1.48000,-3.98000,325.300,5.36000,21043.0,1.06000
2012-07-14T11:20:00.000Z,5.54000,-3.78000,1.48000,-3.73000,321.800,5.25000,25054.0,1.10000
2012-07-14T11:25:00.000Z,5.20000,-2.32000,3.72000,-2.06000,99999.9,999.990,1.00000e+07,999.990
2012-07-14T11:30:00.000Z,5.16000,-3.03000,-0.470000,-2.34000,328.000,5.39000,25697.0,1.26000
2012-07-14T11:35:00.000Z,5.03000,-3.88000,-1.71000,-2.61000,324.700,6.07000,32993.0,1.60000
2012-07-14T11:40:00.000Z,4.92000,-3.95000,-1.01000,-2.58000,323.200,6.01000,39390.0,1.74000
2012-07-14T11:45:00.000Z,5.08000,-3.99000,-1.16000,-2.76000,324.600,5.86000,36357.0,1.57000
2012-07-14T11:50:00.000Z,4.75000,-3.25000,1.44000,-1.39000,325.500,6.81000,32594.0,2.04000
2012-07-14T11:55:00.000Z,4.50000,-0.920000,4.08000,0.0400000,342.200,5.52000,33442.0,1.80000
2012-07-14T12:00:00.000Z,4.49000,-1.09000,4.28000,-0.470000,354.500,4.85000,29791.0,1.61000
2012-07-14T12:05:00.000Z,4.64000,-2.38000,3.50000,-1.17000,333.000,5.58000,36255.0,1.78000
2012-07-14T12:10:00.000Z,4.62000,-3.75000,1.96000,-1.61000,322.200,6.31000,33741.0,2.02000
2012-07-14T12:15:00.000Z,4.53000,-3.66000,1.84000,-1.78000,324.100,5.86000,44258.0,2.05000
2012-07-14T12:20:00.000Z,4.50000,-3.59000,1.06000,-2.27000,326.300,5.02000,46005.0,1.80000
2012-07-14T12:25:00.000Z,4.52000,-3.75000,-0.960000,-2.29000,325.700,5.03000,59766.0,1.93000
2012-07-14T12:30:00.000Z,4.38000,-3.54000,-1.25000,-2.15000,325.100,5.04000,65762.0,2.12000
2012-07-14T12:35:00.000Z,4.61000,-2.74000,-2.55000,-0.870000,333.900,4.78000,50546.0,1.69000
2012-07-14T12:40:00.000Z,4.69000,-2.02000,-3.70000,0.140000,344.400,4.68000,41788.0,1.51000
2012-07-14T12:45:00.000Z,4.68000,-2.01000,-3.88000,0.340000,343.700,4.69000,42363.0,1.52000
2012-07-14T12:50:00.000Z,4.55000,-2.25000,-3.02000,2.19000,342.600,4.59000,36662.0,1.50000
2012-07-14T12:55:00.000Z,4.33000,-2.26000,-1.90000,2.39000,341.600,5.03000,44674.0,1.91000
2012-07-14T13:00:00.000Z,4.39000,-0.780000,0.520000,3.87000,352.300,4.67000,39147.0,1.66000
2012-07-14T13:05:00.000Z,3.83000,-2.53000,-1.16000,1.53000,344.300,5.23000,67631.0,3.02000
2012-07-14T13:10:00.000Z,1.79000,-1.67000,-0.400000,0.130000,335.000,5.29000,77280.0,5.17000
2012-07-14T13:15:00.000Z,2.15000,-2.10000,-0.0400000,-0.350000,341.300,5.15000,97527.0,12.9300
2012-07-14T13:20:00.000Z,2.98000,-2.79000,-0.470000,-0.210000,339.900,5.26000,95214.0,5.79000
2012-07-14T13:25:00.000Z,4.73000,-2.74000,-0.750000,-3.27000,342.700,4.80000,52132.0,1.61000
2012-07-14T13:30:00.000Z,4.10000,-2.34000,-0.730000,-2.59000,336.000,4.68000,53173.0,2.41000
2012-07-14T13:35:00.000Z,4.36000,-2.59000,-1.33000,-2.43000,339.100,4.77000,61370.0,1.97000
2012-07-14T13:40:00.000Z,3.89000,-2.64000,-0.620000,-2.26000,345.700,4.82000,63805.0,2.81000
2012-07-14T13:45:00.000Z,3.67000,-2.99000,-0.780000,-1.73000,335.300,5.27000,69766.0,3.41000
2012-07-14T13:50:00.000Z,4.16000,-3.39000,-1.19000,-1.86000,338.700,4.94000,75474.0,2.56000
2012-07-14T13:55:00.000Z,4.55000,-3.48000,-0.920000,-2.54000,99999.9,999.990,1.00000e+07,999.990
2012-07-14T14:00:00.000Z,4.66000,-3.28000,-1.40000,-2.73000,335.600,4.95000,64525.0,1.87000
2012-07-14T14:05:00.000Z,4.89000,-3.54000,-2.13000,-2.59000,337.400,4.70000,68018.0,1.60000
2012-07-14T14:10:00.000Z,4.94000,-3.24000,-2.37000,-2.86000,340.300,4.79000,69240.0,1.60000
2012-07-14T14:15:00.000Z,5.02000,-3.59000,-2.18000,-2.64000,99999.9,999.990,1.00000e+07,999.990
2012-07-14T14:20:00.000Z,5.10000,-3.83000,-2.21000,-2.37000,334.900,5.04000,68469.0,1.58000
2012-07-14T14:25:00.000Z,5.42000,-3.72000,-1.99000,-3.16000,337.200,5.10000,58278.0,1.35000
2012-07-14T14:30:00.000Z,5.24000,-3.60000,-1.55000,-3.21000,337.100,5.35000,60878.0,1.56000
2012-07-14T14:35:00.000Z,4.79000,-2.87000,-2.63000,-1.30000,340.800,4.89000,54040.0,1.63000
2012-07-14T14:40:00.000Z,4.67000,-1.37000,-3.23000,0.200000,344.700,4.90000,53630.0,1.78000
2012-07-14T14:45:00.000Z,5.19000,0.660000,-3.89000,2.12000,369.000,5.22000,43026.0,1.38000
2012-07-14T14:50:00.000Z,4.93000,-0.520000,-3.74000,0.900000,358.000,4.95000,50256.0,1.53000
2012-07-14T14:55:00.000Z,4.85000,-0.260000,-3.95000,0.720000,368.100,5.42000,54729.0,1.75000
2012-07-14T15:00:00.000Z,4.99000,0.900000,-4.45000,1.69000,367.800,5.50000,51710.0,1.67000
2012-07-14T15:05:00.000Z,4.79000,1.09000,-4.33000,1.66000,372.200,5.69000,65596.0,2.00000
2012-07-14T15:10:00.000Z,4.59000,1.20000,-4.15000,1.26000,368.900,5.15000,50426.0,1.86000
2012-07-14T15:15:00.000Z,4.14000,0.650000,-4.05000,0.280000,366.400,5.10000,56657.0,2.29000
2012-07-14T15:20:00.000Z,4.82000,1.87000,-3.58000,1.75000,371.800,5.30000,60159.0,1.79000
2012-07-14T15:25:00.000Z,5.19000,2.66000,-2.20000,3.81000,375.400,5.52000,49141.0,1.69000
2012-07-14T15:30:00.000Z,5.24000,1.55000,-3.74000,3.23000,367.000,5.63000,44266.0,1.37000
2012-07-14T15:35:00.000Z,5.74000,1.81000,-0.0700000,5.22000,370.900,4.38000,42775.0,0.970000
2012-07-14T15:40:00.000Z,6.06000,1.78000,-2.20000,4.85000,374.200,5.22000,37288.0,0.960000
2012-07-14T15:45:00.000Z,4.82000,0.130000,-4.17000,2.30000,363.000,4.48000,40936.0,1.37000
2012-07-14T15:50:00.000Z,4.98000,-2.10000,-3.91000,-0.210000,362.000,4.15000,44443.0,1.23000
2012-07-14T15:55:00.000Z,5.13000,-3.77000,-1.83000,-2.94000,355.600,3.95000,51691.0,1.12000
2012-07-14T16:00:00.000Z,4.53000,-3.47000,-0.330000,-2.80000,352.800,4.06000,56041.0,1.54000
2012-07-14T16:05:00.000Z,3.91000,-2.84000,-0.140000,-2.62000,357.300,3.37000,55912.0,1.77000
2012-07-14T16:10:00.000Z,4.31000,-2.46000,-0.660000,-3.37000,368.100,3.35000,42628.0,1.30000
2012-07-14T16:15:00.000Z,3.85000,-1.91000,-0.0300000,-3.19000,369.500,2.49000,27574.0,1.08000
2012-07-14T16:20:00.000Z,4.26000,-2.45000,-0.250000,-2.69000,360.500,2.31000,31424.0,0.970000
2012-07-14T16:25:00.000Z,3.03000,-2.62000,-0.230000,-1.41000,352.200,2.70000,44222.0,2.12000
2012-07-14T16:30:00.000Z,3.83000,-2.79000,-0.500000,-2.42000,357.900,2.88000,46981.0,1.44000
2012-07-14T16:35:00.000Z,3.89000,-2.86000,-0.630000,-2.50000,358.900,2.71000,53707.0,1.36000
2012-07-14T16:40:00.000Z,3.70000,-2.66000,-0.650000,-2.43000,356.300,2.57000,46618.0,1.36000
2012-07-14T16:45:00.000Z,3.81000,-2.81000,-0.950000,-2.18000,353.700,2.62000,56127.0,1.39000
2012-07-14T16:50:00.000Z,3.87000,-3.09000,-0.320000,-2.15000,353.100,2.76000,53143.0,1.36000
2012-07-14T16:55:00.000Z,4.46000,-3.27000,-0.170000,-2.23000,351.500,3.24000,37765.0,1.17000
2012-07-14T17:00:00.000Z,4.27000,-3.72000,-1.05000,-1.25000,356.900,3.12000,36362.0,1.16000
2012-07-14T17:05:00.000Z,4.37000,-3.18000,-1.48000,-1.89000,350.400,3.08000,40296.0,1.13000
2012-07-14T17:10:00.000Z,4.35000,-2.88000,-1.60000,-2.06000,359.400,3.16000,59361.0,1.31000
2012-07-14T17:15:00.000Z,4.64000,-2.00000,-1.76000,-1.62000,357.600,3.18000,48608.0,1.10000
